time,Btc-open,Btc-high,Btc-low,Btc-close,Btc-volume,Eth-open,Eth-high,Eth-low,Eth-volume,Eth-close
16/05/2023,27165.26,27302.99,26860.12,27037.68,11209.90768,1816.8,1833.25,1796.86,82503.84666,1824.64
17/05/2023,27037.72,27516.58,26543.87,27407.77,13308.63177,1824.57,1837.15,1783.59,94085.03921,1822.49
18/05/2023,27407.76,27487.71,26361.52,26820.49,12604.94859,1822.46,1831.84,1770.88,80676.45328,1800.61
19/05/2023,26819.64,27190.35,26632.73,26890.27,7587.526291,1800.61,1830,1797.08,64344.11418,1812.84
20/05/2023,26890.27,27178.99,26836.21,27113.61,3127.427579,1812.84,1829.85,1807.26,33384.79975,1819.96
21/05/2023,27113.97,27288.02,26667.63,26752.65,5534.524758,1819.9,1829.53,1797.19,33106.35974,1805.28
22/05/2023,26751,27105.63,26536.99,26854.73,8554.42214,1805.35,1829.51,1791.99,65551.70674,1817.76
23/05/2023,26854.09,27500,26803.46,27223.22,11594.53703,1817.76,1873.7,1815.59,86046.40887,1854.41
24/05/2023,27222.86,27225,26070.04,26321.4,17340.61731,1854.42,1854.75,1774.56,91642.89183,1799.75
25/05/2023,26321.42,26625.93,25864.35,26479.06,12094.45706,1799.79,1818.94,1759.45,83744.87014,1805.83
26/05/2023,26479.15,26950,26334.33,26714.86,9858.600322,1805.76,1838.96,1796.75,69736.78277,1828.43
27/05/2023,26711.56,26943.6,26559.96,26867.99,3348.379082,1828.32,1837,1812.92,28429.50748,1830.67
28/05/2023,26870.13,28277.56,26780.11,28070.04,9725.64199,1830.6,1921,1823.86,81609.20883,1909.25
29/05/2023,28070.04,28473.93,27534.81,27744.82,11355.2411,1909.1,1928.51,1874.14,91048.58195,1893.2
30/05/2023,27744.81,28057.23,27555,27700.15,12024.4583,1893.18,1917.61,1881.93,96724.93469,1901.11
31/05/2023,27700.68,27844.89,26842.94,27223.08,15163.06256,1901.1,1908.04,1847.61,93058.72476,1874.04
01/06/2023,27221.54,27360.31,26615,26828.42,11927.59445,1874.08,1889.29,1839.72,96470.72304,1862.43
02/06/2023,26827.73,27307.44,26508,27250.69,12206.16873,1862.33,1911.31,1847.66,87806.0545,1907.41
03/06/2023,27252.67,27341.13,26923.35,27077.6,3589.32342,1907.44,1909.63,1882.42,33883.00308,1892.62
04/06/2023,27078.27,27466.83,26958.98,27122.04,4115.09882,1892.62,1914.83,1884.72,32506.25336,1890.23
05/06/2023,27122.03,27137.75,25391.43,25741.5,16641.46932,1890.22,1891.34,1777.25,133729.388,1811.21
06/06/2023,25741.5,27368.67,25351.92,27243.63,18531.05926,1811.21,1898.25,1796.52,117911.6278,1884.95
07/06/2023,27243.45,27402.79,26121.06,26346.41,16094.37567,1884.93,1898,1820,126979.8036,1832.49
08/06/2023,26347.09,26820.3,26212.63,26508.32,8160.84834,1832.43,1861.59,1828.63,53739.24094,1845.99
09/06/2023,26505.71,26780.4,26283.5,26482.81,10536.83247,1846.21,1855.44,1826.92,61326.07109,1840.46
10/06/2023,26482.8,26534.95,25385.52,25856.1,16967.73206,1840.46,1845.19,1716.24,180377.3272,1752.32
11/06/2023,25856.1,26219.1,25648,25937.02,8653.838036,1752.32,1778.65,1739,67320.65838,1753.1
12/06/2023,25936.98,26108.64,25616.98,25905.82,10491.06768,1753.1,1759.58,1719.74,104213.3574,1742.66
13/06/2023,25905.99,26435.81,25710.78,25930.23,14396.74678,1742.69,1766.23,1723.68,112831.2606,1739.54
14/06/2023,25929.35,26090,24821,25123.34,14480.51749,1739.51,1749.85,1630,124654.0255,1650.84
15/06/2023,25123.41,25749.99,24750,25569.99,18601.18892,1650.84,1678.91,1620.15,137062.4302,1665.28
16/06/2023,25569.99,26486.56,25143.24,26329.6,16632.74254,1665.17,1727.8,1648.29,88651.50051,1716.8
17/06/2023,26329.6,26783.2,26165.98,26506.56,7209.425103,1716.71,1769.08,1712.96,45580.87621,1727.09
18/06/2023,26507.97,26693.11,26245.27,26336.46,5233.683782,1727.15,1747.4,1712.61,37169.4234,1720.43
19/06/2023,26336.46,27040.64,26250,26837.78,9643.067484,1720.4,1750.71,1698.53,64986.67973,1736.58
20/06/2023,26839.04,28417.11,26637.41,28320.43,28704.55296,1736.45,1797.24,1713.79,131094.3113,1792.86
21/06/2023,28320.41,30800,28271.67,29995.08,31445.78143,1792.71,1901.86,1787.4,205714.821,1889.57
22/06/2023,29999.85,30513.25,29539.57,29886.31,18457.66786,1889.46,1933.72,1866.57,136777.1423,1872.13
23/06/2023,29886.25,31443.67,29802.65,30707.61,22659.54059,1872.13,1936.68,1861.37,112622.7196,1893.66
24/06/2023,30709.59,30815.92,30265.88,30547.18,6883.283186,1893.74,1906.86,1865.64,44081.47507,1875.87
25/06/2023,30547.3,31057.86,30288.33,30480.24,6265.474345,1875.88,1930.66,1869.88,67353.841,1899.73
26/06/2023,30480.24,30662.66,29900,30272.18,12491.83082,1899.8,1908.95,1836.25,89749.72763,1859.19
27/06/2023,30272.24,31020.54,30228.44,30697.38,11995.52685,1859.19,1912.6,1855.41,92097.0133,1889.82
28/06/2023,30696.06,30716.93,29840,30074.94,9391.665421,1889.77,1890.49,1816,101759.5554,1827.37
29/06/2023,30074.93,30838,30036.18,30446.47,12261.34049,1827.3,1879.6,1826.43,72773.64321,1852.11
30/06/2023,30445.67,31277,29417.14,30466.72,26013.22735,1851.98,1946.75,1823.2,211965.8346,1933.57
01/07/2023,30466.73,30659.33,30312.8,30587.21,4012.765389,1933.7,1944.32,1908.65,56737.84297,1924.14
02/07/2023,30587.22,30791.75,30165.39,30613.51,4829.838713,1924.14,1959.7,1885.33,85221.98862,1937.26
03/07/2023,30613.57,31399.08,30569,31161.8,11391.98258,1937.28,1976.99,1933.46,104013.3052,1955.76
04/07/2023,31162.71,31333,30628.3,30771.25,7233.951886,1955.76,1967.07,1931.7,61516.63478,1936.42
05/07/2023,30772.93,30882.95,30189.56,30499.27,8782.619224,1936.44,1942.66,1894.18,70482.06536,1910.14
06/07/2023,30499.27,31525.1,29850,29899.38,17229.92231,1910.15,1957.76,1845.7,124378.7692,1845.8
07/07/2023,29895.6,30456,29715.87,30352.08,11137.14221,1846.04,1878.09,1825.38,86368.39903,1870.93
08/07/2023,30350.35,30388.91,30047.78,30291.69,3856.110788,1870.9,1873.23,1842.57,49501.03717,1865.56
09/07/2023,30291.69,30451.78,30066.95,30168.38,3884.046879,1865.56,1879.35,1856.62,34389.84937,1863.01
10/07/2023,30168.26,31055.75,29955,30419.89,12703.78163,1862.99,1905.83,1846.99,90689.06096,1880.62
11/07/2023,30419.89,30811.65,30304.45,30626.55,10653.57611,1880.62,1891.7,1862.23,58861.84428,1878.66
12/07/2023,30624.65,31000,30200,30381.81,14881.70512,1878.58,1905,1864.17,91650.6761,1871.65
13/07/2023,30383.26,31862.21,30250.73,31471.83,26135.61924,1871.65,2014.26,1862.44,217841.3841,2005.95
14/07/2023,31471.83,31645.66,29920.31,30330.52,19272.20339,2005.95,2029.34,1898.88,164795.0315,1938.91
15/07/2023,30330.93,30406.27,30254.67,30301.65,2559.072327,1938.99,1947.04,1926.92,40675.73037,1931.9
16/07/2023,30302.01,30457.03,30075.93,30247.64,4021.410123,1931.89,1944.15,1914.75,39618.81523,1923.38
17/07/2023,30247.56,30345.45,29668.58,30143.08,10632.80668,1923.21,1936.93,1873.61,132065.0063,1911.38
18/07/2023,30143.08,30249.3,29525,29861.93,11124.83937,1911.26,1917.49,1876.01,129808.3219,1897.72
19/07/2023,29861.92,30196.24,29757.44,29916.72,8804.546752,1897.72,1922.33,1882.15,111607.1389,1888.73
20/07/2023,29916.69,30421.29,29564.19,29809.13,11494.95349,1888.65,1929.03,1877.77,100239.016,1891.72
21/07/2023,29809.13,30060.28,29729.48,29907.98,7598.610534,1891.76,1905.41,1884.43,55235.39533,1891.92
22/07/2023,29907.15,30002.38,29626.86,29795.03,3629.482511,1891.92,1897.62,1851.35,42352.40591,1866.69
23/07/2023,29793.62,30350.7,29733.55,30081.61,4513.832143,1866.61,1905.24,1858.19,61563.29015,1888.65
24/07/2023,30081.61,30099.99,28850,29176.98,14484.27558,1888.64,1890.93,1832.83,127978.1813,1849.69
25/07/2023,29176.98,29376.51,29046,29225.14,7140.853689,1849.68,1868.14,1844.69,57419.42711,1857.28
26/07/2023,29225.11,29686.41,29089.54,29353.23,9635.092066,1857.29,1887.75,1848.03,72684.14808,1871.92
27/07/2023,29350.88,29571.42,29075,29214.92,7327.450711,1871.92,1886.15,1854.39,53353.05426,1860.88
28/07/2023,29214.93,29532.45,29115.32,29316.15,7105.494348,1860.87,1882.77,1856.18,52759.6758,1874.05
29/07/2023,29316.05,29411.09,29253.44,29355.71,2893.052988,1874.01,1886.26,1869.1,23628.03151,1880.71
30/07/2023,29356.65,29450,29033,29281.39,4387.572566,1880.88,1885.46,1848.81,49111.67489,1861.65
31/07/2023,29280.41,29526.99,29102.65,29230.67,8793.838872,1861.65,1876.82,1850.55,84251.92424,1856
01/08/2023,29230.61,29726.73,28477,29697.27,17751.31113,1856.09,1874.88,1812,160513.3086,1872.89
02/08/2023,29699.25,30033,28903.79,29164.22,17967.348,1872.78,1878.86,1820.1,102912.6076,1838.92
03/08/2023,29163.87,29399.97,28938.93,29174.18,8920.014777,1838.91,1857.6,1824,70134.44959,1834.34
04/08/2023,29174.84,29312.28,28747.1,29076.48,7291.146877,1834.34,1849.99,1813.45,72934.78259,1827.3
05/08/2023,29077.04,29111.87,28946.17,29047.12,2490.847105,1827.3,1837.16,1824.45,24788.06791,1834.66
06/08/2023,29047.33,29163.24,28955,29040.01,2461.640121,1834.66,1836.92,1823.7,25736.92638,1827.5
07/08/2023,29040.01,29246,28660.53,29179.21,9200.085233,1827.49,1844.11,1800,80578.46482,1826.9
08/08/2023,29179.28,30222,29104.65,29770.01,15610.25491,1826.9,1876.1,1824,90813.36288,1855.71
09/08/2023,29770.01,30128.88,29344.16,29562.76,10451.45168,1855.71,1870.85,1843.35,67061.64786,1854.09
10/08/2023,29562.76,29709.38,29306,29424.03,7104.556222,1854.09,1864.35,1844.07,47379.82289,1850.38
11/08/2023,29424.04,29534.14,29213.59,29400.45,5961.217447,1850.38,1855.54,1836.41,51401.34992,1846.76
12/08/2023,29400.45,29477.31,29349.98,29416.96,1906.170799,1846.77,1852.7,1844.93,20642.38301,1849.09
13/08/2023,29417.19,29447.6,29247.15,29275.94,2128.374377,1849.08,1859.99,1833.03,28666.82027,1838.98
14/08/2023,29275.78,29665.27,29072.96,29405.49,7063.468063,1838.98,1854.19,1833.27,50098.05831,1844.01
15/08/2023,29405.49,29464.62,29046.58,29170.14,5815.322262,1844,1845.65,1811.34,50058.31067,1827.19
16/08/2023,29170.13,29231.92,28690.37,28700.51,9669.425359,1827.19,1829.39,1795.15,67033.539,1805.51
17/08/2023,28700.51,28751.84,25234.76,26627.57,27723.21087,1805.51,1808.18,1540,189703.4928,1681.42
18/08/2023,26627.21,26834.37,25610,26048.89,21190.13042,1681.46,1699.33,1640.18,160133.3634,1661.4
19/08/2023,26048.9,26269.11,25793.11,26096.42,6554.053448,1661.28,1696,1653.84,54692.61608,1669.65
20/08/2023,26096.4,26296.78,25975.01,26189.14,4345.072287,1669.65,1694.48,1661.83,46426.88806,1685.39
21/08/2023,26189.36,26260.25,25814,26125.18,9936.98111,1685.36,1688.1,1648.65,79186.37607,1667.2
22/08/2023,26125.16,26137.99,25350,26042.11,12418.87289,1667.2,1669.11,1579.34,110850.7695,1634.33
23/08/2023,26041.94,26818.28,25796.47,26427.54,15743.86437,1634.32,1700.46,1628.81,111905.5073,1679.22
24/08/2023,26427.73,26567.38,25850,26163.49,10002.33993,1679.21,1683.16,1634.73,77217.23329,1660.36
25/08/2023,26163.49,26294.53,25750,26049.39,10926.33774,1660.41,1676.19,1634.54,83010.44896,1652.75
26/08/2023,26049.4,26115.44,25971.44,26009.61,1862.15021,1652.77,1654.74,1643,18986.91545,1646.25
27/08/2023,26009.62,26171.87,25961.81,26091.16,2069.848311,1646.26,1659.43,1645.38,22244.70853,1657.51
28/08/2023,26091.16,26232.88,25850,26101.04,5460.420384,1657.5,1662.7,1621.04,60673.32488,1651.94
29/08/2023,26101.03,28184.89,25903.18,27717.98,21402.10103,1651.93,1745.88,1639.04,122275.5841,1729.34
30/08/2023,27717.15,27775,27015.75,27306.06,9793.956795,1729.26,1730.96,1694.98,61097.35136,1705.47
31/08/2023,27306.06,27576.99,25660.61,25932.45,14462.02738,1705.46,1726.16,1629.76,116578.1587,1645.58
01/09/2023,25931.51,26142.28,25307.37,25794.88,14995.7261,1645.58,1654.27,1601.69,92601.69189,1628.46
02/09/2023,25795.61,25982.48,25707.3,25867.83,3810.774291,1628.46,1644.64,1627.43,30753.43898,1636.83
03/09/2023,25867.82,26123,25792.29,25969.83,3434.519567,1636.83,1646.97,1624.93,36069.95324,1635.68
04/09/2023,25969.83,26093.07,25627,25816.13,4635.815466,1635.65,1644.57,1615.85,43034.4118,1629.75
05/09/2023,25816.14,25884.04,25551.36,25783.91,6051.148118,1629.75,1646.66,1608.85,54592.6958,1633.85
06/09/2023,25782.49,26025.78,25358,25747.63,9374.337922,1633.85,1669,1608.17,64159.11337,1632.08
